w,Q,r_ph,Omega,lambda,deltaOmega,deltaLambda,omega_re,omega_im,delta_omega_re,delta_omega_im
0.7391304347826086,0.030434782608695653,2.883772953660319,0.19957353576483453,0.1988985395141502,0.007123446034959263,0.006448396494142861,0.7982941430593381,-0.0994492697570751,0.028493784139837053,-0.0032241982470714303
0.7391304347826086,0.034782608695652174,2.8670399253132497,0.2006466016059317,0.19987067343821946,0.00819651187605644,0.007420530418212112,0.8025864064237268,-0.09993533671910973,0.03278604750422576,-0.003710265209106056
0.7391304347826086,0.0391304347826087,2.8502742928009903,0.20173438433261925,0.20085633224276972,0.009284294602743992,0.008406189222762372,0.806937537330477,-0.10042816612138486,0.03713717841097597,-0.004203094611381186
0.7391304347826086,0.043478260869565216,2.833475950763561,0.20283719019465107,0.201855798030822,0.010387100464775811,0.00940565501081464,0.8113487607786043,-0.100927899015411,0.041548401859103246,-0.00470282750540732
0.7391304347826086,0.04782608695652174,2.81664479343196,0.20395533398890314,0.20286936058968058,0.01150524425902788,0.010419217569673234,0.8158213359556126,-0.10143468029484029,0.04602097703611152,-0.005209608784836617
0.7391304347826086,0.052173913043478265,2.799780714631468,0.2050891393594399,0.20389731845478143,0.012639049629564636,0.011447175434774082,0.8203565574377596,-0.10194865922739071,0.050556198518258544,-0.005723587717387041
0.7391304347826086,0.05652173913043478,2.782883607771351,0.20623893911030772,0.2049399775338655,0.013788849380432455,0.012489834513858156,0.8249557564412309,-0.10246998876693275,0.05515539752172982,-0.006244917256929078
0.7391304347826086,0.06086956521739131,2.765953365857375,0.20740507553169035,0.20599765339046075,0.01495498580181509,0.013547510370453403,0.8296203021267614,-0.10299882669523037,0.05981994320726036,-0.006773755185226701
0.7391304347826086,0.06521739130434782,2.7489898814746336,0.2085879007400967,0.20707067041108948,0.016137811010221437,0.014620527391082133,0.8343516029603868,-0.10353533520554474,0.06455124404088575,-0.007310263695541067
0.7391304347826086,0.06956521739130435,2.7319930467961213,0.2097877770332899,0.20815936212770433,0.017337687303414645,0.015709219107696987,0.8391511081331596,-0.10407968106385217,0.06935074921365858,-0.007854609553848493
0.7391304347826086,0.07391304347826087,2.7149627535827747,0.21100507726070922,0.2092640718878367,0.018554987530833955,0.016813928867829342,0.8440203090428369,-0.10463203594391834,0.07421995012333582,-0.008406964433914671
0.7391304347826086,0.0782608695652174,2.697898893168291,0.21224018521017868,0.21038515327102425,0.019790095480303416,0.017935010251016903,0.8489607408407147,-0.10519257663551213,0.07916038192121366,-0.008967505125508451
0.7391304347826086,0.08260869565217391,2.680801356473971,0.21349349601174428,0.2115229701332998,0.021043406281869015,0.019072827113292445,0.8539739840469771,-0.1057614850666499,0.08417362512747606,-0.009536413556646223
0.7391304347826086,0.08695652173913043,2.6636700339956305,0.21476541655953138,0.21267789726446754,0.022315326829656118,0.02022775424446019,0.8590616662381255,-0.10633894863223377,0.08926130731862447,-0.010113877122230094
0.7391304347826086,0.09130434782608696,2.6465048158089397,0.2160563659525676,0.21385032055112374,0.023606276222692346,0.021400177531116393,0.8642254638102704,-0.10692516027556187,0.09442510489076938,-0.010700088765558197
0.7391304347826086,0.09565217391304348,2.6293055915633867,0.21736677595557283,0.21504063764835635,0.024916686225697565,0.022590494628349,0.8694671038222913,-0.10752031882417817,0.09966674490279026,-0.0112952473141745
0.7391304347826086,0.1,2.6120722504800233,0.21869709148078023,0.21624925858203073,0.02624700175090497,0.023799115562023382,0.8747883659231209,-0.10812462929101536,0.10498800700361988,-0.011899557781011691
0.7826086956521738,0.0,3.000000001112835,0.19245008972987526,0.19245014302000735,0.0,0.0,0.769800358919501,-0.09622507151000367,0.0,0.0
0.7826086956521738,0.004347826086956522,2.9835028078597405,0.19343335813429283,0.19334841599772265,0.0009832684044175644,0.0008982729777153031,0.7737334325371713,-0.09667420799886133,0.003933073617670257,-0.00044913648885765156
0.7826086956521738,0.008695652173913044,2.9669765737500433,0.1944293376309133,0.19425848542848703,0.0019792479010380393,0.001808342408479685,0.7777173505236532,-0.09712924271424352,0.007916991604152157,-0.0009041712042398425
0.7826086956521738,0.013043478260869566,2.950421221564681,0.1954382766812811,0.19518058203524657,0.0029881869514058468,0.0027304390152392277,0.7817531067251244,-0.09759029101762329,0.011952747805623387,-0.0013652195076196139
0.7826086956521738,0.017391304347826087,2.933836673904381,0.19646043025061682,0.1961149432505255,0.004010340520741562,0.003664800230518156,0.7858417210024673,-0.09805747162526275,0.01604136208296625,-0.001832400115259078
0.7826086956521738,0.021739130434782608,2.917222853179104,0.19749606002179493,0.19706181252795638,0.005045970291919666,0.004611669507949029,0.7899842400871797,-0.09853090626397819,0.020183881167678663,-0.0023058347539745144
0.7826086956521738,0.026086956521739132,2.900579681612316,0.19854543461782273,0.19802143949099368,0.006095344887947468,0.005571296470986337,0.7941817384712909,-0.09901071974549684,0.024381379551789872,-0.0027856482354931683
0.7826086956521738,0.030434782608695653,2.883907081240087,0.19960882983321757,0.19899408076763064,0.007158740103342304,0.006543937747623296,0.7984353193328703,-0.09949704038381532,0.028634960413369215,-0.003271968873811648
0.7826086956521738,0.034782608695652174,2.8672049739203174,0.20068652887469873,0.19997999982896303,0.00823643914482347,0.007529856808955682,0.8027461154987949,-0.09998999991448151,0.03294575657929388,-0.003764928404477841
0.7826086956521738,0.0391304347826087,2.8504732813153417,0.20177882261163596,0.20097946714723636,0.009328732881760698,0.00852932412722901,0.8071152904465438,-0.10048973357361818,0.037314931527042794,-0.004264662063614505
0.7826086956521738,0.043478260869565216,2.8337119249012575,0.20288600983671812,0.20199276055596463,0.010435920106842855,0.009542617535957282,0.8115440393468725,-0.10099638027798231,0.04174368042737142,-0.004771308767978641
0.7826086956521738,0.04782608695652174,2.816920825977768,0.2040083975373325,0.20302016571346912,0.01155830780745723,0.010570022693461772,0.81603359014933,-0.10151008285673456,0.04623323122982892,-0.005285011346730886
0.7826086956521738,0.052173913043478265,2.8000999056520954,0.20514630117817112,0.20406197604665266,0.012696211448295858,0.011611833026645313,0.8205852047126845,-0.10203098802332633,0.05078484579318343,-0.0058059165133226565
0.7826086956521738,0.05652173913043478,2.783249084844911,0.20630004499560992,0.2051184931106943,0.013849955265734654,0.012668350090686953,0.8252001799824397,-0.10255924655534715,0.055399821062938615,-0.006334175045343476
0.7826086956521738,0.06086956521739131,2.7663682842957784,0.20746996230443704,0.20619002662139693,0.015019872574561777,0.013739883601389585,0.8298798492177482,-0.10309501331069847,0.06007949029824711,-0.006869941800694793
0.7826086956521738,0.06521739130434782,2.7494574245576584,0.20865639581753884,0.20727689573908747,0.016206306087663575,0.014826752719080127,0.8346255832701553,-0.10363844786954374,0.0648252243506543,-0.007413376359540064
0.7826086956521738,0.06956521739130435,2.7325164260022614,0.20985969797918616,0.20837942820708846,0.0174096082493109,0.015929285187081116,0.8394387919167446,-0.10418971410354423,0.0696384329972436,-0.007964642593540558
0.7826086956521738,0.07391304347826087,2.7155452088072156,0.21108023131260117,0.20949796096414652,0.018630141582725912,0.017047817944139176,0.8443209252504047,-0.10474898048207326,0.07452056633090365,-0.008523908972069588
0.7826086956521738,0.0782608695652174,2.6985436929748947,0.21231836878252414,0.21063284114275613,0.019868279052648874,0.01818269812274878,0.8492734751300965,-0.10531642057137806,0.0794731162105955,-0.00909134906137439
0.7826086956521738,0.08260869565217391,2.6815117983191854,0.21357449417353946,0.2117844254638246,0.021124404443664202,0.01933428244381724,0.8542979766941579,-0.1058922127319123,0.08449761777465681,-0.00966714122190862
0.7826086956521738,0.08695652173913043,2.664449444471314,0.2148490024849674,0.21295308158242254,0.02239891275509215,0.020502938562415196,0.8593960099398696,-0.10647654079121127,0.0895956510203686,-0.010251469281207598
0.7826086956521738,0.09130434782608696,2.647356550876901,0.21614230034317267,0.2141391874426973,0.023692210613297404,0.021689044422689957,0.8645692013726907,-0.10706959372134865,0.09476884245318962,-0.010844522211344979
0.7826086956521738,0.09565217391304348,2.6302330367995435,0.21745480643219364,0.21534313249338505,0.02500471670231838,0.0228929894733777,0.8698192257287746,-0.10767156624669252,0.10001886680927352,-0.01144649473668885
0.7826086956521738,0.1,2.6130788213177696,0.21878695194364844,0.2165653179307619,0.026336862213773182,0.024115174910754544,0.8751478077745938,-0.10828265896538095,0.10534744885509273,-0.012057587455377272
0.8260869565217391,0.0,3.000000001112835,0.19245008972987526,0.19245014302000735,0.0,0.0,0.769800358919501,-0.09622507151000367,0.0,0.0
0.8260869565217391,0.004347826086956522,2.983531348836711,0.19343752709925277,0.1933607426889854,0.0009874373693775085,0.0009105996689780516,0.7737501083970111,-0.0966803713444927,0.003949749477510034,-0.0004552998344890258
0.8260869565217391,0.008695652173913044,2.9670364958116244,0.19443756944065185,0.19428315563504236,0.0019874797107765907,0.0018330126150350179,0.7777502777626074,-0.09714157781752118,0.007949918843106363,-0.0009165063075175089
0.8260869565217391,0.013043478260869566,2.950515388061555,0.19545045911970224,0.1952176094988784,0.003000369389826979,0.00276746647887105,0.781801836478809,-0.0976088047494392,0.012001477559307916,-0.001383733239435525
0.8260869565217391,0.017391304347826087,2.9339679715836176,0.1964764447351734,0.19616433768521974,0.004026355005298132,0.003714194665212389,0.7859057789406936,-0.09808216884260987,0.01610542002119253,-0.0018570973326061946
0.8260869565217391,0.021739130434782608,2.917394192355179,0.1975157813203889,0.19712357981657277,0.005065691590513649,0.004673436796565428,0.7900631252815556,-0.09856178990828639,0.020262766362054596,-0.002336718398282714
0.8260869565217391,0.026086956521739132,2.9007939963323897,0.19856873055249857,0.19809558153634005,0.006118640822623311,0.0056454385163327014,0.7942749222099943,-0.09904779076817002,0.024474563290493245,-0.0028227192581663507
0.8260869565217391,0.030434782608695653,2.884167329464881,0.19963556096996854,0.1990805950231418,0.007185471240093277,0.006630452003134446,0.7985422438798742,-0.0995402975115709,0.02874188496037311,-0.003315226001567223
0.8260869565217391,0.034782608695652174,2.8675141376758098,0.20071654819866763,0.20007887923416526,0.00826645846879237,0.007628736214157911,0.8028661927946705,-0.10003943961708263,0.03306583387516948,-0.0038143681070789553
0.8260869565217391,0.0391304347826087,2.8508343668782725,0.2018119751869498,0.2010906997739645,0.009361885457074531,0.00864055675395714,0.8072479007477992,-0.10054534988698224,0.037447541828298125,-0.00432027837697857
0.8260869565217391,0.043478260869565216,2.83412796296834,0.20292213245015198,0.2021163293807967,0.010472042720276714,0.009666186360789364,0.8116885298006079,-0.10105816469039836,0.041888170881106856,-0.004833093180394682
0.8260869565217391,0.04782608695652174,2.8173948718324353,0.20404731832495157,0.20315604839885107,0.011597228595076309,0.010705905378843722,0.8161892732998063,-0.10157802419942553,0.046388914380305235,-0.005352952689421861
0.8260869565217391,0.052173913043478265,2.8006350393486037,0.20518783923404924,0.20421014454415448,0.012737749504173973,0.011760001524147135,0.8207513569361969,-0.10210507227207724,0.05095099801669589,-0.005880000762073567
0.8260869565217391,0.05652173913043478,2.7838484113746396,0.2063440099616699,0.2052789133372068,0.013893920231794643,0.01282877031719945,0.8253760398466796,-0.1026394566686034,0.05557568092717857,-0.006414385158599725
0.8260869565217391,0.06086956521739131,2.7670349337702125,0.20751615394040163,0.20636265870159207,0.015066064210526364,0.01391251568158472,0.8300646157616065,-0.10318132935079603,0.06026425684210546,-0.00695625784079236
0.8260869565217391,0.06521739130434782,2.750194552380031,0.20870460354991938,0.2074616924296842,0.016254513820044114,0.015011549409676861,0.8348184141996775,-0.1037308462148421,0.06501805528017646,-0.0075057747048384305
0.8260869565217391,0.06956521739130435,2.7333272130473625,0.2099097004281736,0.2085763355609916,0.01745961069829835,0.01612619254098424,0.8396388017126944,-0.1042881677804958,0.0698384427931934,-0.00806309627049212
0.8260869565217391,0.07391304347826087,2.71643286160904,0.21113179579565325,0.2097069179535073,0.018681706065777987,0.017256774933499947,0.844527183182613,-0.10485345897675365,0.07472682426311195,-0.008628387466749973
0.8260869565217391,0.0782608695652174,2.6995114438916192,0.21237125079336944,0.21085377867394955,0.019921161063494175,0.018403635653942207,0.8494850031734777,-0.10542688933697478,0.0796846442539767,-0.009201817826971104
0.8260869565217391,0.08260869565217391,2.6825629057270333,0.21362843683524158,0.2120172663900792,0.021178347105366313,0.019567123370071854,0.8545137473409663,-0.1060086331950396,0.08471338842146525,-0.009783561685035927
0.8260869565217391,0.08695652173913043,2.665587192941748,0.21490373597560714,0.2131977401135361,0.022453646245731873,0.020747597093528747,0.8596149439024285,-0.10659887005676805,0.08981458498292749,-0.010373798546764373
0.8260869565217391,0.09130434782608696,2.6485842513605906,0.2161975412926174,0.2143955686451004,0.023747451562742133,0.02194542562509305,0.8647901651704696,-0.1071977843225502,0.09498980625096853,-0.010972712812546526
0.8260869565217391,0.09565217391304348,2.6315540268095763,0.21751025728832665,0.215611132135448,0.02506016755845139,0.02316098911544065,0.8700410291533066,-0.107805566067724,0.10024067023380556,-0.011580494557720325
0.8260869565217391,0.1,2.6144964651240485,0.21884230030632837,0.21684482129974503,0.026392210576453107,0.02439467827973768,0.8753692012253135,-0.10842241064987251,0.10556884230581243,-0.01219733913986884
0.8695652173913043,0.0,3.000000001112835,0.19245008972987526,0.19245014302000735,0.0,0.0,0.769800358919501,-0.09622507151000367,0.0,0.0
0.8695652173913043,0.004347826086956522,2.983574677103731,0.19344073992445301,0.1933720238098178,0.0009906501945777524,0.0009218807898104531,0.7737629596978121,-0.0966860119049089,0.0039626007783110095,-0.00046094039490522654
0.8695652173913043,0.008695652173913044,2.967125972138847,0.19444386689384804,0.19430571038430763,0.001993777163972782,0.0018555673643002868,0.7777754675753922,-0.09715285519215382,0.007975108655891128,-0.0009277836821501434
0.8695652173913043,0.013043478260869566,2.9506538532888626,0.1954597064103559,0.19525142600043682,0.003009616680480637,0.002801282980429476,0.7818388256414236,-0.09762571300021841,0.012038466721922547,-0.001400641490214738
0.8695652173913043,0.017391304347826087,2.934158287717691,0.19648850019855635,0.19620940001683218,0.004038410468681086,0.0037592569968248335,0.7859540007942254,-0.09810470000841609,0.016153641874724345,-0.0018796284984124167
0.8695652173913043,0.021739130434782608,2.91763924270283,0.19753049612405754,0.1971798672345576,0.00508040639418228,0.004729724214550257,0.7901219844962302,-0.0985899336172788,0.02032162557672912,-0.0023648621072751286
0.8695652173913043,0.026086956521739132,2.9010966856322296,0.19858594838946605,0.1981630687623262,0.006135858659590793,0.005712925742318853,0.7943437935578642,-0.0990815343811631,0.02454343463836317,-0.0028564628711594264
0.8695652173913043,0.030434782608695653,2.884530584002128,0.19965511773790584,0.1991592519166534,0.007205028008030578,0.006709108896646054,0.7986204709516234,-0.0995796259583267,0.028820112032122314,-0.003354554448323027
0.8695652173913043,0.034782608695652174,2.8679409054222185,0.20073827166442834,0.2001686699945046,0.00828818193455308,0.007718526974497264,0.8029530866577134,-0.1000843349972523,0.03315272773821232,-0.003859263487248632
0.8695652173913043,0.0391304347826087,2.8513276176156235,0.2018356846356735,0.2011915832824316,0.009385594905798239,0.008741440262424266,0.807342738542694,-0.1005957916412158,0.037542379623192956,-0.004370720131212133
0.8695652173913043,0.043478260869565216,2.834690688421102,0.20294763831815837,0.20222825885552786,0.010497548588283112,0.009778115835520518,0.8117905532726335,-0.10111412942776393,0.04199019435313245,-0.004889057917760259
0.8695652173913043,0.04782608695652174,2.8180300857928455,0.2040744218155927,0.20327897078227075,0.011624332085717448,0.010828827762263404,0.8162976872623708,-0.10163948539113538,0.04649732834286979,-0.005414413881131702
0.8695652173913043,0.052173913043478265,2.8013457778116764,0.20521633191563984,0.20434400036853703,0.012766242185764581,0.011893857348529685,0.8208653276625594,-0.10217200018426852,0.051064968743058325,-0.0059469286742648425
0.8695652173913043,0.05652173913043478,2.7846377326613507,0.20637367334656437,0.20542363651716816,0.013923583616689106,0.012973493497160815,0.8254946933862575,-0.10271181825858408,0.05569433446675642,-0.0064867467485804076
0.8695652173913043,0.06086956521739131,2.7679059186679846,0.20754675904423256,0.20651817584528193,0.015096669314357297,0.014068032825274579,0.8301870361769302,-0.10325908792264096,0.06038667725742919,-0.0070340164126372895
0.8695652173913043,0.06521739130434782,2.751150304268943,0.208735910429955,0.20762792305967492,0.01628582070007975,0.015177780039667577,0.83494364171982,-0.10381396152983746,0.065143282800319,-0.007588890019833788
0.8695652173913043,0.06956521739130435,2.7343708580296884,0.20994145769968936,0.20875319106679838,0.017491367969814098,0.01630304804679103,0.8397658307987574,-0.10437659553339919,0.06996547187925639,-0.008151524023395515
0.8695652173913043,0.07391304347826087,2.717567548644212,0.21116374012514827,0.2098943016556473,0.018713650395273007,0.017444158635639945,0.8446549605005931,-0.10494715082782365,0.07485460158109203,-0.008722079317819972
0.8695652173913043,0.0782608695652174,2.7007403449349163,0.21240310636738866,0.21105158530514373,0.019953016637513393,0.018601442285136383,0.8496124254695546,-0.10552579265257186,0.07981206655005357,-0.009300721142568191
0.8695652173913043,0.08260869565217391,2.683889215853957,0.21365991480348975,0.212225381573182,0.02120982507361449,0.019775238553174646,0.854639659213959,-0.106112690786591,0.08483930029445796,-0.009887619276587323
0.8695652173913043,0.08695652173913043,2.6670141304831083,0.2149345338669616,0.2134160398332011,0.022484444137086335,0.020965896813193746,0.8597381354678464,-0.10670801991660055,0.08993777654834534,-0.010482948406596873
0.8695652173913043,0.09130434782608696,2.650115058041102,0.21622734240256233,0.21462391913113438,0.02377725267268707,0.02217377611112703,0.8649093696102493,-0.10731195956556719,0.09510901069074829,-0.011086888055563515
0.8695652173913043,0.09565217391304348,2.633191967879198,0.21753873003624088,0.21584938874682633,0.025088640306365623,0.02339924572681898,0.8701549201449635,-0.10792469437341316,0.10035456122546249,-0.01169962286340949
0.8695652173913043,0.1,2.6162448294898115,0.21886909756096187,0.21709282868993693,0.02641900783108661,0.02464268566992958,0.8754763902438475,-0.10854641434496846,0.10567603132434644,-0.01232134283496479
0.9130434782608695,0.0,3.000000001112835,0.19245008972987526,0.19245014302000735,0.0,0.0,0.769800358919501,-0.09622507151000367,0.0,0.0
0.9130434782608695,0.004347826086956522,2.983629338606263,0.19344319570698842,0.19338243506778627,0.0009931059771131623,0.0009322920477789209,0.7737727828279537,-0.09669121753389313,0.003972423908452649,-0.00046614602388946047
0.9130434782608695,0.008695652173913044,2.9672380751576273,0.19444863391636535,0.19432650555884776,0.001998544186490092,0.0018763625388404093,0.7777945356654614,-0.09716325277942388,0.007994176745960369,-0.0009381812694202046
0.9130434782608695,0.013043478260869566,2.950826196670832,0.1954666332262921,0.1952825734512001,0.0030165434964168347,0.002832430431192745,0.7818665329051684,-0.09764128672560005,0.012066173985667339,-0.0014162152155963725
0.9130434782608695,0.017391304347826087,2.93439368925717,0.19649742817311092,0.19625086337151745,0.004047338443235654,0.0038007203515101062,0.7859897126924437,-0.09812543168575873,0.016189353772942616,-0.0019003601757550531
0.9130434782608695,0.021739130434782608,2.9179405392168687,0.19754125913747894,0.19723160521313274,0.0050911694076036795,0.004781462193125391,0.7901650365499158,-0.09861580260656637,0.020364677630414718,-0.0023907310965626954
0.9130434782608695,0.026086956521739132,2.9014667330504627,0.19859837252724316,0.1982250346923607,0.006148282797367899,0.005774891672353344,0.7943934901089726,-0.09911251734618035,0.024593131189471595,-0.002887445836176672
0.9130434782608695,0.030434782608695653,2.884972257463597,0.19966902096722233,0.19923139368584605,0.00721893123734707,0.006781250665838706,0.7986760838688893,-0.09961569684292303,0.02887572494938828,-0.003390625332919353
0.9130434782608695,0.034782608695652174,2.8684570993665535,0.20075346349620263,0.2002509298926856,0.008303373766327365,0.007800786872678239,0.8030138539848105,-0.1001254649463428,0.03321349506530946,-0.0039003934363391196
0.9130434782608695,0.0391304347826087,2.8519212458713437,0.20185196577146908,0.20128389740105182,0.009401876041593815,0.008833754381044473,0.8074078630858763,-0.10064194870052591,0.03760750416637526,-0.0044168771905222365
0.9130434782608695,0.043478260869565216,2.835364684296529,0.20296480028121058,0.20233055722097404,0.010514710551335321,0.009880414200966692,0.8118592011248423,-0.10116527861048702,0.042058842205341285,-0.004940207100483346
0.9130434782608695,0.04782608695652174,2.818787402172356,0.20409224656515512,0.2033911765935947,0.01164215683527986,0.010941033573587361,0.8163689862606205,-0.10169558829679735,0.04656862734111944,-0.0054705167867936805
0.9130434782608695,0.052173913043478265,2.8021893872373873,0.2052345914438091,0.2044660300418554,0.012784501713933832,0.012015887021848054,0.8209383657752364,-0.1022330150209277,0.05113800685573533,-0.006007943510924027
0.9130434782608695,0.05652173913043478,2.785570627442837,0.20639212925669514,0.2055553990576493,0.013942039526819883,0.013105256037641955,0.8255685170267806,-0.10277769952882465,0.05576815810727953,-0.006552628018820977
0.9130434782608695,0.06086956521739131,2.7689311109485475,0.207565162110003,0.20665957284867192,0.015115072380127742,0.014209429828664577,0.830260648440012,-0.10332978642433596,0.06046028952051097,-0.0071047149143322885
0.9130434782608695,0.06521739130434782,2.7522708261359075,0.20875400013409018,0.2077788480443013,0.016303910404214916,0.015328705024293954,0.8350160005363607,-0.10388942402215065,0.06521564161685967,-0.007664352512146977
0.9130434782608695,0.06956521739130435,2.7355897616014455,0.2099589617512926,0.2089135292675753,0.01750887202141735,0.016463386247567963,0.8398358470051704,-0.10445676463378765,0.0700354880856694,-0.008231693123783981
0.9130434782608695,0.07391304347826087,2.7188879061545093,0.21118037395453035,0.21006392938260646,0.018730284224655086,0.01761378636259911,0.8447214958181214,-0.10503196469130323,0.07492113689862034,-0.008806893181299555
0.9130434782608695,0.0782608695652174,2.702165248834653,0.2124185725972185,0.21123036968200556,0.019968482867343235,0.018780226661998217,0.849674290388874,-0.10561518484100278,0.07987393146937294,-0.009390113330999109
0.9130434782608695,0.08260869565217391,2.68542177889057,0.21367390269502354,0.21241318051847802,0.021223812965148275,0.01996303749847067,0.8546956107800942,-0.10620659025923901,0.0848952518605931,-0.009981518749235335
0.9130434782608695,0.08695652173913043,2.6686574858045486,0.21494671874003213,0.2136127005526371,0.022496629010156866,0.021162557532629744,0.8597868749601285,-0.10680635027631855,0.08998651604062746,-0.010581278766314872
0.9130434782608695,0.09130434782608696,2.6518723592806355,0.21623738502793333,0.2148292785918741,0.023787295298058064,0.022379135571866743,0.8649495401117333,-0.10741463929593704,0.09514918119223226,-0.011189567785933371
0.9130434782608695,0.09565217391304348,2.635066389244041,0.21754627599884682,0.2160632729761962,0.02509618626897156,0.02361312995618886,0.8701851039953873,-0.1080316364880981,0.10038474507588624,-0.01180656497809443
0.9130434782608695,0.1,2.6182395658585427,0.21887377659246574,0.21731505166286214,0.026423686862590473,0.02486490864285479,0.8754951063698629,-0.10865752583143107,0.10569474745036189,-0.012432454321427394
0.9565217391304348,0.0,3.000000001112835,0.19245008972987526,0.19245014302000735,0.0,0.0,0.769800358919501,-0.09622507151000367,0.0,0.0
0.9565217391304348,0.004347826086956522,2.983691722800576,0.19344510792141884,0.19339217152327481,0.000995018191543573,0.0009420285032674669,0.7737804316856753,-0.09669608576163741,0.003980072766174292,-0.00047101425163373345
0.9565217391304348,0.008695652173913044,2.9673655686409774,0.1944523032914963,0.19434593753996102,0.00200221356162103,0.0018957945199536697,0.7778092131659852,-0.09717296876998051,0.00800885424648412,-0.0009478972599768348
0.9565217391304348,0.013043478260869566,2.9510215412301344,0.19547189767240508,0.19531165493192965,0.0030218079425298194,0.0028615119119222987,0.7818875906896203,-0.09765582746596482,0.012087231770119278,-0.0014307559559611494
0.9565217391304348,0.017391304347826087,2.9346596434179277,0.19650411828313397,0.19628954337341348,0.004054028553258704,0.0038394003534061305,0.7860164731325359,-0.09814477168670674,0.016216114213034816,-0.0019197001767030653
0.9565217391304348,0.021739130434782608,2.9182798783211092,0.19754919789356248,0.19727982750592749,0.0050991081636872215,0.004829684485920138,0.7901967915742499,-0.09863991375296374,0.020396432654748886,-0.002414842242960069
0.9565217391304348,0.026086956521739132,2.9018822493091267,0.19860737499470202,0.1982827376264675,0.006157285264826756,0.005832594606460156,0.7944294999788081,-0.09914136881323375,0.024629141059307025,-0.002916297303230078
0.9565217391304348,0.030434782608695653,2.8854667600145048,0.19967889397523772,0.19929850961212237,0.007228804245362458,0.006848366592115018,0.7987155759009509,-0.09964925480606118,0.02891521698144983,-0.003424183296057509
0.9565217391304348,0.034782608695652174,2.8690334143308447,0.2007640053046468,0.20032738558266333,0.008313915574771541,0.007877242562655984,0.8030560212185872,-0.10016369279133167,0.033255662299086164,-0.003938621281327992
0.9565217391304348,0.0391304347826087,2.852582216417364,0.20186296572317894,0.2013696130393482,0.009412875993303677,0.008919470019340847,0.8074518628927158,-0.1006848065196741,0.037651503973214706,-0.004459735009670424
0.9565217391304348,0.043478260869565216,2.836113170696245,0.2029760384390029,0.20242544650081154,0.010525948709127625,0.009975303480804193,0.8119041537560115,-0.10121272325040577,0.0421037948365105,-0.0049876517404020965
0.9565217391304348,0.04782608695652174,2.819626281858426,0.20410349333283415,0.20349514640645813,0.011653403602958884,0.011045003386450786,0.8164139733313366,-0.10174757320322907,0.046613614411835536,-0.005522501693225393
0.9565217391304348,0.052173913043478265,2.803121554861992,0.2052456071703793,0.20457897989993526,0.012795517440504028,0.012128836879927912,0.8209824286815172,-0.10228948994996763,0.051182069762016114,-0.006064418439963956
0.9565217391304348,0.05652173913043478,2.786598994933156,0.20640266382294586,0.20567722109980213,0.013952574093070602,0.013227078079794785,0.8256106552917835,-0.10283861054990107,0.05581029637228241,-0.0066135390398973926
0.9565217391304348,0.06086956521739131,2.770058607571497,0.2075749544965873,0.20679015105540471,0.015124864766712043,0.014340008035397367,0.8302998179863492,-0.10339507552770236,0.06049945906684817,-0.0071700040176986835
0.9565217391304348,0.06521739130434782,2.7535003985441446,0.20876277797017032,0.20791805859207843,0.016312688240295053,0.015467915572071084,0.8350511118806813,-0.10395902929603922,0.06525075296118021,-0.007733957786035542
0.9565217391304348,0.06956521739130435,2.7369243738960303,0.20996644084277236,0.2090612393903421,0.017516351112897094,0.016611096370334755,0.8398657633710894,-0.10453061969517105,0.07006540445158838,-0.008305548185167377
0.9565217391304348,0.07391304347826087,2.720330539946192,0.21118625779083947,0.2102199974570498,0.018736168060964203,0.01776985443704246,0.8447450311633579,-0.1051099987285249,0.07494467224385681,-0.00888492721852123
0.9565217391304348,0.0782608695652174,2.703718903283877,0.21242255183555553,0.21139464442602812,0.019972462105680266,0.018944501406020775,0.8496902073422221,-0.10569732221301406,0.07988984842272107,-0.009472250703010388
0.9565217391304348,0.08260869565217391,2.6870894707823783,0.21367565462090038,0.21258550069285195,0.021225564891025117,0.020135357672844606,0.8547026184836015,-0.10629275034642598,0.08490225956410047,-0.010067678836422303
0.9565217391304348,0.08695652173913043,2.6704422495953604,0.2149459067028977,0.21379289510252536,0.022495816973022442,0.021342752082518013,0.8597836268115908,-0.10689644755126268,0.08998326789208977,-0.010671376041259006
0.9565217391304348,0.09130434782608696,2.653777247145621,0.2162336578505816,0.21501716518221833,0.02378356812070634,0.022567022162210987,0.8649346314023264,-0.10750858259110917,0.09513427248282535,-0.011283511081105493
0.9565217391304348,0.09565217391304348,2.637094471149509,0.21753926735924065,0.21625865787087492,0.025089177629365383,0.023808514850867574,0.8701570694369626,-0.10812932893543746,0.10035671051746153,-0.011904257425433787
0.9565217391304348,0.1,2.6203939295970486,0.21886310437652629,0.21751772950780585,0.026413014646651023,0.0250675864877985,0.8754524175061051,-0.10875886475390292,0.10565205858660409,-0.01253379324389925
1.0,0.0,3.000000001112835,0.19245008972987526,0.19245014302000735,0.0,0.0,0.769800358919501,-0.09622507151000367,0.0,0.0
1.0,0.004347826086956522,2.9837581312243184,0.19344670038100392,0.19340144566713713,0.0009966106511286599,0.0009513026471297814,0.7737868015240157,-0.09670072283356856,0.0039864426045146395,-0.0004756513235648907
1.0,0.008695652173913044,2.967501045070224,0.19445532843911065,0.19436443599659048,0.002005238709235385,0.0019142929765831318,0.7778213137564426,-0.09718221799829524,0.00802095483694154,-0.0009571464882915659
