w_q,k,f_r0,Omega_star,lambda_star,deltaOmega_over_Omega0,deltaLambda_over_lambda0,omega_re,omega_im,delta_omega_re,delta_omega_im
-0.5308641975308641,-0.012592592592592593,0.3574798046942118,0.19942057559996665,0.20202454768769626,0.03621970704131772,0.04975034291363434,0.7976823023998666,-0.10101227384384813,0.027881943480365545,-0.004787228978910499
-0.5308641975308641,-0.011111111111111112,0.3546390433576379,0.19860051843877943,0.2008981408691291,0.03195856503645689,0.04389736139438338,0.7944020737551177,-0.10044907043456455,0.024601714835616684,-0.004224025569626921
-0.5308641975308641,-0.00962962962962963,0.35179828202106395,0.1977804612775922,0.19977173405056192,0.027697423031595836,0.038044379875132206,0.7911218451103688,-0.09988586702528096,0.02132148619086771,-0.00366082216034333
-0.5308641975308641,-0.00814814814814815,0.34895752068449004,0.19696040411640497,0.1986453272319947,0.023436281026735006,0.03219139835588103,0.7878416164656199,-0.09932266361599736,0.01804125754611885,-0.0030976187510597247
-0.5308641975308641,-0.006666666666666668,0.3461167593479161,0.1961403469552178,0.19751892041342758,0.019175139021874177,0.026338416836630074,0.7845613878208711,-0.09875946020671379,0.014761028901370099,-0.002534415341776161
-0.5308641975308641,-0.005185185185185187,0.3432759980113422,0.19532028979403054,0.19639251359486037,0.014913997017013125,0.020485435317378897,0.7812811591761222,-0.09819625679743019,0.011480800256621126,-0.001971211932492556
-0.5308641975308641,-0.0037037037037037056,0.3404352366747682,0.19450023263284333,0.1952661067762932,0.010652855012152296,0.01463245379812772,0.7780009305313733,-0.0976330533881466,0.008200571611872265,-0.0014080085232089645
-0.5308641975308641,-0.0022222222222222227,0.33759447533819426,0.1936801754716561,0.19413969995772604,0.006391713007291466,0.008779472278876765,0.7747207018866245,-0.09706984997886302,0.004920342967123403,-0.000844805113925387
-0.5308641975308641,-0.0007407407407407432,0.33475371400162035,0.19286011831046887,0.19301329313915885,0.0021305710024304148,0.0029264907596255885,0.7714404732418755,-0.09650664656957943,0.0016401143223744308,-0.0002816017046417957
-0.5308641975308641,0.0007407407407407397,0.3319129526650464,0.19204006114928165,0.19188688632059167,-0.0021305710024304148,-0.0029264907596255885,0.7681602445971266,-0.09594344316029584,-0.0016401143223744308,0.0002816017046417957
-0.5308641975308641,0.002222222222222219,0.3290721913284725,0.19122000398809444,0.1907604795020245,-0.006391713007291355,-0.008779472278876654,0.7648800159523778,-0.09538023975101224,-0.004920342967123292,0.000844805113925387
-0.5308641975308641,0.003703703703703702,0.3262314299918985,0.1903999468269072,0.18963407268345733,-0.010652855012152296,-0.01463245379812772,0.7615997873076288,-0.09481703634172867,-0.008200571611872265,0.0014080085232089645
-0.5308641975308641,0.005185185185185185,0.32339066865532456,0.18957988966571998,0.18850766586489015,-0.014913997017013236,-0.020485435317378786,0.7583195586628799,-0.09425383293244508,-0.011480800256621126,0.001971211932492556
-0.5308641975308641,0.0066666666666666645,0.32054990731875066,0.18875983250453277,0.18738125904632297,-0.019175139021874066,-0.026338416836629963,0.7550393300181311,-0.09369062952316148,-0.014761028901369988,0.0025344153417761472
-0.5308641975308641,0.008148148148148147,0.3177091459821767,0.18793977534334555,0.1862548522277558,-0.023436281026734895,-0.03219139835588092,0.7517591013733822,-0.0931274261138779,-0.01804125754611885,0.0030976187510597247
-0.5308641975308641,0.009629629629629627,0.3148683846456028,0.18711971818215833,0.1851284454091886,-0.027697423031595836,-0.038044379875132206,0.7484788727286333,-0.0925642227045943,-0.02132148619086771,0.00366082216034333
-0.5308641975308641,0.01111111111111111,0.31202762330902883,0.1862996610209711,0.18400203859062145,-0.031958565036456776,-0.04389736139438327,0.7451986440838844,-0.09200101929531072,-0.024601714835616684,0.0042240255696269075
-0.5308641975308641,0.01259259259259259,0.30918686197245493,0.18547960385978388,0.18287563177205426,-0.03621970704131772,-0.04975034291363434,0.7419184154391355,-0.09143781588602713,-0.027881943480365545,0.004787228978910499
-0.5308641975308641,0.014074074074074069,0.30634610063588097,0.18465954669859666,0.18174922495348708,-0.040480849046178546,-0.055603324432885515,0.7386381867943866,-0.09087461247674354,-0.031162172125114407,0.00535043238819409
-0.5308641975308641,0.015555555555555555,0.303505339299307,0.18383948953740945,0.1806228181349199,-0.04474199105103949,-0.06145630595213669,0.7353579581496378,-0.09031140906745995,-0.03444240076986327,0.0059136357974776815
-0.5308641975308641,0.017037037037037035,0.3006645779627331,0.1830194323762222,0.17949641131635274,-0.04900313305590043,-0.06730928747138765,0.7320777295048888,-0.08974820565817637,-0.03772262941461224,0.006476839206761259
-0.5308641975308641,0.018518518518518514,0.29782381662615914,0.18219937521503501,0.17837000449778556,-0.053264275060761146,-0.07316226899063871,0.7287975008601401,-0.08918500224889278,-0.04100285805936099,0.00704004261604485
-0.5308641975308641,0.02,0.29498305528958524,0.18137931805384777,0.17724359767921838,-0.0575254170656222,-0.07901525050988989,0.7255172722153911,-0.08862179883960919,-0.044283086704109964,0.007603246025328442
-0.5061728395061729,-0.02,0.3686863275188012,0.20265562008469482,0.20648211066126182,0.05302949127820167,0.07291251955809441,0.8106224803387793,-0.10324105533063091,0.04082212141927821,-0.007016010465693279
-0.5061728395061729,-0.018518518518518517,0.36606758720876653,0.2018996548732267,0.20544270170338136,0.04910138081314974,0.06751159218342084,0.8075986194929068,-0.10272135085169068,0.03779826057340574,-0.006496305986753048
-0.5061728395061729,-0.017037037037037038,0.3634488468987319,0.2011436896617586,0.20440329274550084,0.045173270348097816,0.06211066480874705,0.8045747586470344,-0.10220164637275042,0.03477439972753338,-0.00597660150781279
-0.5061728395061729,-0.015555555555555555,0.36083010658869724,0.2003877244502905,0.20336388378762038,0.04124515988304589,0.05670973743407348,0.801550897801162,-0.10168194189381019,0.031750538881660906,-0.005456897028872559
-0.5061728395061729,-0.014074074074074076,0.35821136627866257,0.19963175923882234,0.2023244748297399,0.03731704941799374,0.05130881005939991,0.7985270369552894,-0.10116223741486995,0.028726678035788322,-0.004937192549932315
-0.5061728395061729,-0.012592592592592593,0.35559262596862795,0.19887579402735425,0.2012850658718594,0.033388938952941816,0.04590788268472612,0.795503176109417,-0.1006425329359297,0.02570281718991596,-0.0044174880709920705
-0.5061728395061729,-0.011111111111111112,0.3529738856585933,0.19811982881588613,0.20024565691397891,0.02946082848788989,0.04050695531005255,0.7924793152635445,-0.10012282845698946,0.022678956344043488,-0.003897783592051826
-0.5061728395061729,-0.00962962962962963,0.3503551453485586,0.19736386360441804,0.19920624795609843,0.025532718022837964,0.03510602793537876,0.7894554544176722,-0.09960312397804921,0.019655095498171127,-0.0033780791131115817
-0.5061728395061729,-0.00814814814814815,0.347736405038524,0.19660789839294987,0.19816683899821794,0.021604607557785815,0.02970510056070519,0.7864315935717995,-0.09908341949910897,0.016631234652298432,-0.0028583746341713373
-0.5061728395061729,-0.006666666666666668,0.3451176647284893,0.19585193318148178,0.19712743004033742,0.01767649709273389,0.024304173186031397,0.7834077327259271,-0.09856371502016871,0.01360737380642607,-0.002338670155231079
-0.5061728395061729,-0.005185185185185187,0.34249892441845464,0.19509596797001366,0.19608802108245696,0.013748386627681963,0.018903245811357827,0.7803838718800546,-0.09804401054122848,0.010583512960553598,-0.0018189656762908485
-0.5061728395061729,-0.0037037037037037056,0.33988018410842,0.19434000275854557,0.1950486121245765,0.009820276162630037,0.013502318436684257,0.7773600110341823,-0.09752430606228825,0.007559652114681237,-0.001299261197350618
-0.5061728395061729,-0.0022222222222222227,0.33726144379838535,0.19358403754707743,0.19400920316669598,0.005892165697577889,0.008101391062010466,0.7743361501883097,-0.09700460158334799,0.004535791268808653,-0.0007795567184103597
-0.5061728395061729,-0.0007407407407407432,0.3346427034883507,0.1928280723356093,0.19296979420881552,0.001964055232525963,0.002700463687336896,0.7713122893424372,-0.09648489710440776,0.0015119304229361807,-0.00025985223947012914
-0.5061728395061729,0.0007407407407407397,0.33202396317831606,0.19207210712414122,0.19193038525093503,-0.001964055232525963,-0.002700463687336785,0.7682884284965649,-0.09596519262546752,-0.0015119304229361807,0.00025985223947011526
-0.5061728395061729,0.002222222222222219,0.3294052228682814,0.19131614191267307,0.19089097629305454,-0.005892165697578111,-0.008101391062010466,0.7652645676506923,-0.09544548814652727,-0.004535791268808764,0.0007795567184103597
-0.5061728395061729,0.003703703703703702,0.3267864825582467,0.19056017670120498,0.18985156733517405,-0.009820276162629926,-0.013502318436684146,0.7622407068048199,-0.09492578366758703,-0.007559652114681126,0.001299261197350604
-0.5061728395061729,0.005185185185185185,0.3241677422482121,0.18980421148973686,0.18881215837729357,-0.013748386627681852,-0.018903245811357827,0.7592168459589475,-0.09440607918864678,-0.010583512960553598,0.0018189656762908485
-0.5061728395061729,0.0066666666666666645,0.3215490019381774,0.18904824627826874,0.18777274941941308,-0.01767649709273389,-0.024304173186031508,0.756192985113075,-0.09388637470970654,-0.01360737380642607,0.002338670155231093
-0.5061728395061729,0.008148148148148147,0.31893026162814275,0.18829228106680063,0.1867333404615326,-0.021604607557785926,-0.02970510056070519,0.7531691242672025,-0.0933666702307663,-0.016631234652298543,0.0028583746341713373
-0.5061728395061729,0.009629629629629627,0.31631152131810814,0.1875363158553325,0.1856939315036521,-0.025532718022837853,-0.03510602793537887,0.75014526342133,-0.09284696575182605,-0.019655095498171016,0.0033780791131115817
-0.5061728395061729,0.01111111111111111,0.31369278100807346,0.1867803506438644,0.1846545225457716,-0.02946082848788989,-0.04050695531005255,0.7471214025754576,-0.0923272612728858,-0.022678956344043488,0.003897783592051826
-0.5061728395061729,0.01259259259259259,0.3110740406980388,0.18602438543239627,0.18361511358789112,-0.033388938952941816,-0.04590788268472623,0.7440975417295851,-0.09180755679394556,-0.02570281718991596,0.0044174880709920705
-0.5061728395061729,0.014074074074074069,0.30845530038800417,0.18526842022092815,0.18257570463001063,-0.03731704941799385,-0.05130881005939991,0.7410736808837126,-0.09128785231500532,-0.028726678035788433,0.004937192549932315
-0.5061728395061729,0.015555555555555555,0.3058365600779695,0.18451245500946006,0.18153629567213014,-0.04124515988304567,-0.05670973743407359,0.7380498200378403,-0.09076814783606507,-0.031750538881660795,0.005456897028872559
-0.5061728395061729,0.017037037037037035,0.3032178197679348,0.18375648979799192,0.18049688671424965,-0.045173270348097816,-0.06211066480874716,0.7350259591919677,-0.09024844335712483,-0.03477439972753338,0.005976601507812804
-0.5061728395061729,0.018518518518518514,0.3005990794579002,0.18300052458652383,0.17945747775636917,-0.04910138081314974,-0.06751159218342084,0.7320020983460953,-0.08972873887818458,-0.03779826057340574,0.006496305986753048
-0.5061728395061729,0.02,0.29798033914786554,0.18224455937505568,0.17841806879848868,-0.05302949127820189,-0.07291251955809452,0.7289782375002227,-0.08920903439924434,-0.04082212141927832,0.0070160104656932926
-0.4814814814814814,-0.02,0.36592329777771027,0.20185800210229593,0.20538112978085674,0.04888494666656529,0.06719165508902392,0.8074320084091837,-0.10269056489042837,0.03763164948968267,-0.006465520025490737
-0.4814814814814814,-0.018518518518518517,0.3635092263373861,0.20116111970433886,0.20442327496226556,0.04526383950607915,0.06221449545280011,0.8046444788173555,-0.10221163748113278,0.03484411989785441,-0.005986592616195149
-0.4814814814814814,-0.017037037037037038,0.36109515489706184,0.20046423730638177,0.20346542014367433,0.04164273234559279,0.057237335816576085,0.8018569492255271,-0.10173271007183717,0.032056590306026034,-0.005507665206899534
-0.4814814814814814,-0.015555555555555555,0.35868108345673766,0.19976735490842468,0.2025075653250831,0.038021625185106434,0.05226017618035206,0.7990694196336987,-0.10125378266254155,0.02926906071419766,-0.005028737797603919
-0.4814814814814814,-0.014074074074074076,0.3562670120164134,0.19907047251046758,0.20154971050649187,0.034400518024620075,0.04728301654412803,0.7962818900418703,-0.10077485525324593,0.026481531122369284,-0.0045498103883083035
-0.4814814814814814,-0.012592592592592593,0.3538529405760892,0.1983735901125105,0.20059185568790064,0.030779410864133716,0.042305856907904005,0.793494360450042,-0.10029592784395032,0.02369400153054091,-0.004070882979012688
-0.4814814814814814,-0.011111111111111112,0.351438869135765,0.1976767077145534,0.19963400086930944,0.027158303703647357,0.03732869727167998,0.7907068308582136,-0.09981700043465472,0.020906471938712534,-0.003591955569717087
-0.4814814814814814,-0.00962962962962963,0.34902479769544076,0.1969798253165963,0.1986761460507182,0.023537196543161,0.03235153763545595,0.7879193012663852,-0.0993380730253591,0.01811894234688416,-0.0031130281604214716
-0.4814814814814814,-0.00814814814814815,0.3466107262551166,0.19628294291863926,0.19771829123212697,0.019916089382674862,0.027374377999231925,0.785131771674557,-0.09885914561606349,0.015331412755056006,-0.0026341007511258563
-0.4814814814814814,-0.006666666666666668,0.34419665481479234,0.19558606052068217,0.19676043641353574,0.016294982222188503,0.022397218363007898,0.7823442420827287,-0.09838021820676787,0.012543883163227632,-0.002155173341830241
-0.4814814814814814,-0.005185185185185187,0.34178258337446815,0.19488917812272508,0.19580258159494457,0.012673875061702145,0.017420058726784093,0.7795567124909003,-0.09790129079747228,0.009756353571399257,-0.0016762459325346535
-0.4814814814814814,-0.0037037037037037056,0.3393685119341439,0.19419229572476798,0.19484472677635334,0.009052767901215786,0.012442899090560067,0.7767691828990719,-0.09742236338817667,0.006968823979570882,-0.0011973185232390382
-0.4814814814814814,-0.0022222222222222227,0.3369544404938197,0.1934954133268109,0.1938868719577621,0.005431660740729427,0.00746573945433604,0.7739816533072436,-0.09694343597888105,0.004181294387742507,-0.0007183911139434229
-0.4814814814814814,-0.0007407407407407432,0.3345403690534955,0.1927985309288538,0.19292901713917088,0.0018105535802430683,0.0024885798181120133,0.7711941237154152,-0.09646450856958544,0.001393764795914132,-0.00023946370464780764
-0.4814814814814814,0.0007407407407407397,0.33212629761317125,0.19210164853089673,0.19197116232057965,-0.0018105535802430683,-0.0024885798181120133,0.7684065941235869,-0.09598558116028982,-0.001393764795914132,0.00023946370464780764
-0.4814814814814814,0.002222222222222219,0.32971222617284707,0.19140476613293964,0.19101330750198842,-0.005431660740729427,-0.00746573945433604,0.7656190645317585,-0.09550665375099421,-0.004181294387742507,0.0007183911139434229
-0.4814814814814814,0.003703703703703702,0.32729815473252283,0.19070788373498254,0.1900554526833972,-0.009052767901215786,-0.012442899090559956,0.7628315349399302,-0.0950277263416986,-0.006968823979570882,0.0011973185232390243
-0.4814814814814814,0.005185185185185185,0.3248840832921986,0.19001100133702545,0.18909759786480598,-0.012673875061702145,-0.017420058726783982,0.7600440053481018,-0.09454879893240299,-0.009756353571399257,0.0016762459325346396
-0.4814814814814814,0.0066666666666666645,0.3224700118518744,0.18931411893906835,0.18813974304621475,-0.016294982222188503,-0.02239721836300801,0.7572564757562734,-0.09406987152310738,-0.012543883163227632,0.002155173341830255
-0.4814814814814814,0.008148148148148147,0.32005594041155017,0.1886172365411113,0.18718188822762352,-0.01991608938267475,-0.027374377999232147,0.7544689461644452,-0.09359094411381176,-0.015331412755055895,0.00263410075112587
-0.4814814814814814,0.009629629629629627,0.317641868971226,0.1879203541431542,0.18622403340903232,-0.02353719654316111,-0.03235153763545595,0.7516814165726168,-0.09311201670451616,-0.01811894234688427,0.0031130281604214716
-0.4814814814814814,0.01111111111111111,0.31522779753090174,0.1872234717451971,0.1852661785904411,-0.02715830370364747,-0.03732869727168009,0.7488938869807884,-0.09263308929522054,-0.020906471938712645,0.003591955569717087
-0.4814814814814814,0.01259259259259259,0.31281372609057756,0.18652658934724003,0.18430832377184989,-0.030779410864133716,-0.042305856907903894,0.7461063573889601,-0.09215416188592494,-0.02369400153054091,0.004070882979012688
-0.4814814814814814,0.014074074074074069,0.3103996546502533,0.18582970694928294,0.18335046895325866,-0.034400518024620075,-0.04728301654412803,0.7433188277971318,-0.09167523447662933,-0.026481531122369284,0.0045498103883083035
-0.4814814814814814,0.015555555555555555,0.3079855832099291,0.18513282455132585,0.18239261413466742,-0.038021625185106434,-0.05226017618035206,0.7405312982053034,-0.09119630706733371,-0.02926906071419766,0.005028737797603919
-0.4814814814814814,0.017037037037037035,0.3055715117696049,0.18443594215336878,0.18143475931607622,-0.04164273234559268,-0.057237335816575974,0.7377437686134751,-0.09071737965803811,-0.03205659030602592,0.00550766520689952
-0.4814814814814814,0.018518518518518514,0.30315744032928066,0.1837390597554117,0.180476904497485,-0.04526383950607904,-0.0622144954528,0.7349562390216468,-0.0902384522487425,-0.0348441198978543,0.0059865926161951355
-0.4814814814814814,0.02,0.3007433688889565,0.1830421773574546,0.17951904967889376,-0.0488849466665654,-0.06719165508902403,0.7321687094298184,-0.08975952483944688,-0.03763164948968267,0.006465520025490751
-0.45679012345679004,-0.02,0.36337621391407754,0.20112272232513745,0.20435067062534024,0.045064320871116115,0.06183723225158655,0.8044908893005498,-0.10217533531267012,0.034690530381048745,-0.005950290447732487
-0.45679012345679004,-0.018518518518518517,0.3611508153525409,0.2004803050958588,0.203469146114565,0.04172622302881135,0.0572566965292467,0.8019212203834352,-0.1017345730572825,0.032120861463934114,-0.005509528192344876
-0.45679012345679004,-0.017037037037037038,0.3589254167910043,0.1998378878665801,0.20258762160378987,0.03838812518650636,0.05267616080690707,0.7993515514663204,-0.10129381080189494,0.02955119254681937,-0.005068765936957306
-0.45679012345679004,-0.015555555555555555,0.35670001822946773,0.19919547063730145,0.20170609709301465,0.035050027344201595,0.04809562508456722,0.7967818825492058,-0.10085304854650733,0.02698152362970474,-0.004628003681569695
-0.45679012345679004,-0.014074074074074076,0.3544746196679311,0.19855305340802273,0.2008245725822395,0.03171192950189661,0.04351508936222759,0.7942122136320909,-0.10041228629111976,0.024411854712589887,-0.004187241426182126
-0.45679012345679004,-0.012592592592592593,0.3522492211063945,0.19791063617874405,0.1999430480714643,0.02837383165959162,0.03893455363988774,0.7916425447149762,-0.09997152403573215,0.021842185795475144,-0.0037464791707945144
-0.45679012345679004,-0.011111111111111112,0.3500238225448579,0.1972682189494654,0.19906152356068912,0.025035733817286854,0.03435401791754811,0.7890728757978616,-0.09953076178034456,0.019272516878360513,-0.003305716915406931
-0.45679012345679004,-0.00962962962962963,0.3477984239833213,0.1966258017201867,0.19817999904991393,0.021697635974981866,0.029773482195208256,0.7865032068807468,-0.09908999952495696,0.01670284796124577,-0.0028649546600193337
-0.45679012345679004,-0.00814814814814815,0.3455730254217847,0.195983384490908,0.19729847453913876,0.018359538132676878,0.025192946472868627,0.783933537963632,-0.09864923726956938,0.014133179044130917,-0.0024241924046317503
-0.45679012345679004,-0.006666666666666668,0.3433476268602481,0.19534096726162933,0.19641695002836357,0.015021440290372112,0.020612410750528776,0.7813638690465173,-0.09820847501418178,0.011563510127016285,-0.001983430149244153
-0.45679012345679004,-0.005185185185185187,0.34112222829871147,0.19469855003235065,0.1955354255175884,0.011683342448067124,0.016031875028189146,0.7787942001294026,-0.0977677127587942,0.008993841209901543,-0.0015426678938565697
-0.45679012345679004,-0.0037037037037037056,0.3388968297371749,0.194056132803072,0.1946539010068132,0.008345244605762359,0.011451339305849295,0.776224531212288,-0.0973269505034066,0.006424172292786912,-0.0011019056384689724
-0.45679012345679004,-0.0022222222222222227,0.3366714311756383,0.19341371557379328,0.19377237649603804,0.005007146763457371,0.006870803583509666,0.7736548622951731,-0.09688618824801902,0.003854503375672058,-0.000661143383081389
-0.45679012345679004,-0.0007407407407407432,0.33444603261410166,0.1927712983445146,0.19289085198526285,0.001669048921152383,0.0022902678611698146,0.7710851933780584,-0.09644542599263142,0.0012848344585573157,-0.0002203811276937917
-0.45679012345679004,0.0007407407407407397,0.3322206340525651,0.1921288811152359,0.19200932747448768,-0.001669048921152494,-0.0022902678611698146,0.7685155244609436,-0.09600466373724384,-0.0012848344585574267,0.0002203811276937917
-0.45679012345679004,0.002222222222222219,0.3299952354910285,0.19148646388595725,0.1911278029637125,-0.00500714676345726,-0.006870803583509444,0.765945855543829,-0.09556390148185626,-0.003854503375672058,0.0006611433830813751
-0.45679012345679004,0.003703703703703702,0.32776983692949185,0.19084404665667856,0.1902462784529373,-0.008345244605762248,-0.011451339305849406,0.7633761866267142,-0.09512313922646864,-0.006424172292786801,0.0011019056384689863
-0.45679012345679004,0.005185185185185185,0.32554443836795527,0.19020162942739988,0.18936475394216212,-0.011683342448067124,-0.016031875028189146,0.7608065177095995,-0.09468237697108106,-0.008993841209901543,0.0015426678938565697
-0.45679012345679004,0.0066666666666666645,0.3233190398064187,0.1895592121981212,0.18848322943138693,-0.015021440290372112,-0.020612410750528887,0.7582368487924848,-0.09424161471569346,-0.011563510127016285,0.001983430149244167
-0.45679012345679004,0.008148148148148147,0.32109364124488204,0.1889167949688425,0.18760170492061176,-0.01835953813267699,-0.025192946472868516,0.75566717987537,-0.09380085246030588,-0.014133179044131028,0.0024241924046317503
-0.45679012345679004,0.009629629629629627,0.31886824268334546,0.18827437773956382,0.18672018040983657,-0.021697635974981977,-0.029773482195208367,0.7530975109582553,-0.09336009020491828,-0.01670284796124577,0.0028649546600193476
-0.45679012345679004,0.01111111111111111,0.3166428441218088,0.18763196051028516,0.1858386558990614,-0.025035733817286743,-0.034354017917547996,0.7505278420411406,-0.0929193279495307,-0.0192725168783604,0.003305716915406931
-0.45679012345679004,0.01259259259259259,0.31441744556027224,0.18698954328100645,0.1849571313882862,-0.02837383165959173,-0.03893455363988785,0.7479581731240258,-0.0924785656941431,-0.021842185795475255,0.0037464791707945283
-0.45679012345679004,0.014074074074074069,0.31219204699873565,0.1863471260517278,0.184075606877511,-0.03171192950189661,-0.0435150893622277,0.7453885042069112,-0.0920378034387555,-0.024411854712589887,0.004187241426182126
-0.45679012345679004,0.015555555555555555,0.309966648437199,0.1857047088224491,0.18319408236673584,-0.035050027344201484,-0.04809562508456733,0.7428188352897964,-0.09159704118336792,-0.02698152362970463,0.004628003681569709
-0.45679012345679004,0.017037037037037035,0.3077412498756624,0.18506229159317042,0.18231255785596065,-0.03838812518650636,-0.05267616080690707,0.7402491663726817,-0.09115627892798032,-0.02955119254681937,0.005068765936957306
-0.45679012345679004,0.018518518518518514,0.30551585131412584,0.18441987436389173,0.18143103334518548,-0.04172622302881135,-0.05725669652924681,0.7376794974555669,-0.09071551667259274,-0.032120861463934114,0.00550952819234489
-0.45679012345679004,0.02,0.3032904527525892,0.18377745713461305,0.1805495088344103,-0.045064320871116226,-0.06183723225158655,0.7351098285384522,-0.09027475441720514,-0.034690530381048856,0.005950290447732487
-0.4320987654320987,-0.02,0.3610281985771825,0.20044490868172862,0.20338767468824073,0.04154229786577379,0.056833358579970294,0.8017796347269145,-0.10169383734412037,0.03197927580741344,-0.005468792479182735
-0.4320987654320987,-0.018518518518518517,0.3589767270776381,0.19985269987048024,0.20257748320984328,0.0384650906164572,0.0526234801666392,0.799410799481921,-0.10128874160492164,0.029610440562419904,-0.005063696739984011
-0.4320987654320987,-0.017037037037037038,0.35692525557809374,0.19926049105923183,0.2017672917314458,0.035387883367140605,0.04841360175330789,0.7970419642369273,-0.1008836458657229,0.027241605317426254,-0.004658601000785273
-0.4320987654320987,-0.015555555555555555,0.35487378407854936,0.19866828224798344,0.2009571002530484,0.03231067611782401,0.0442037233399768,0.7946731289919338,-0.1004785501265242,0.024872770072432715,-0.004253505261586563
-0.4320987654320987,-0.014074074074074076,0.352822312579005,0.19807607343673503,0.20014690877465094,0.029233468868507417,0.039993844926645705,0.7923042937469401,-0.10007345438732547,0.022503934827439065,-0.0038484095223878384
-0.4320987654320987,-0.012592592592592593,0.3507708410794606,0.19748386462548662,0.19933671729625352,0.026156261619190824,0.03578396651331461,0.7899354585019465,-0.09966835864812676,0.020135099582445415,-0.003443313783189128
-0.4320987654320987,-0.011111111111111112,0.3487193695799162,0.19689165581423823,0.19852652581785607,0.02307905436987423,0.03157408809998352,0.7875666232569529,-0.09926326290892803,0.017766264337451876,-0.003038218043990404
-0.4320987654320987,-0.00962962962962963,0.34666789808037185,0.19629944700298982,0.19771633433945865,0.020001847120557636,0.02736420968665243,0.7851977880119593,-0.09885816716972932,0.015397429092458226,-0.0026331223047916935
-0.4320987654320987,-0.00814814814814815,0.3446164265808275,0.19570723819174143,0.19690614286106117,0.016924639871241043,0.023154331273321116,0.7828289527669657,-0.09845307143053059,0.013028593847464687,-0.0022280265655929554
-0.4320987654320987,-0.006666666666666668,0.3425649550812831,0.19511502938049308,0.19609595138266372,0.013847432621924671,0.018944452859990024,0.7804601175219723,-0.09804797569133186,0.010659758602471259,-0.0018229308263942312
-0.4320987654320987,-0.005185185185185187,0.3405134835817387,0.19452282056924466,0.1952857599042663,0.010770225372608078,0.014734574446658932,0.7780912822769787,-0.09764287995213315,0.008290923357477609,-0.0014178350871955209
-0.4320987654320987,-0.0037037037037037056,0.33846201208219434,0.19393061175799625,0.19447556842586886,0.007693018123291484,0.01052469603332784,0.775722447031985,-0.09723778421293443,0.005922088112483959,-0.0010127393479967967
-0.4320987654320987,-0.0022222222222222227,0.33641054058264996,0.19333840294674787,0.19366537694747143,0.00461581087397489,0.006314817619996749,0.7733536117869915,-0.09683268847373572,0.0035532528674904196,-0.0006076436087980863
-0.4320987654320987,-0.0007407407407407432,0.3343590690831056,0.19274619413549945,0.19285518546907401,0.0015386036246582968,0.002104939206665657,0.7709847765419978,-0.09642759273453701,0.0011844176224967695,-0.00020254786959937598
-0.4320987654320987,0.0007407407407407397,0.33230759758356115,0.19215398532425107,0.19204499399067654,-0.0015386036246582968,-0.002104939206665546,0.7686159412970043,-0.09602249699533827,-0.0011844176224967695,0.0002025478695993621
-0.4320987654320987,0.002222222222222219,0.3302561260840168,0.19156177651300266,0.19123480251227912,-0.00461581087397489,-0.006314817619996638,0.7662471060520106,-0.09561740125613956,-0.0035532528674904196,0.0006076436087980724
-0.4320987654320987,0.003703703703703702,0.3282046545844724,0.19096956770175427,0.19042461103388167,-0.007693018123291373,-0.01052469603332773,0.7638782708070171,-0.09521230551694083,-0.005922088112483959,0.0010127393479967967
-0.4320987654320987,0.005185185185185185,0.326153183084928,0.1903773588905059,0.18961441955548422,-0.010770225372607967,-0.014734574446658932,0.7615094355620236,-0.09480720977774211,-0.008290923357477498,0.0014178350871955209
-0.4320987654320987,0.0066666666666666645,0.32410171158538364,0.18978515007925748,0.1888042280770868,-0.01384743262192456,-0.018944452859990024,0.7591406003170299,-0.0944021140385434,-0.010659758602471148,0.0018229308263942312
-0.4320987654320987,0.008148148148148147,0.32205024008583927,0.1891929412680091,0.18799403659868932,-0.016924639871241043,-0.023154331273321338,0.7567717650720364,-0.09399701829934466,-0.013028593847464687,0.0022280265655929693
-0.4320987654320987,0.009629629629629627,0.3199987685862949,0.18860073245676068,0.1871838451202919,-0.020001847120557747,-0.02736420968665232,0.7544029298270427,-0.09359192256014595,-0.015397429092458337,0.0026331223047916796
-0.4320987654320987,0.01111111111111111,0.3179472970867505,0.1880085236455123,0.18637365364189445,-0.02307905436987423,-0.03157408809998352,0.7520340945820492,-0.09318682682094723,-0.017766264337451876,0.003038218043990404
-0.4320987654320987,0.01259259259259259,0.31589582558720614,0.1874163148342639,0.185563462163497,-0.026156261619190713,-0.03578396651331461,0.7496652593370556,-0.0927817310817485,-0.020135099582445415,0.003443313783189128
-0.4320987654320987,0.014074074074074069,0.31384435408766176,0.1868241060230155,0.18475327068509959,-0.029233468868507417,-0.039993844926645705,0.747296424092062,-0.09237663534254979,-0.022503934827439065,0.0038484095223878384
-0.4320987654320987,0.015555555555555555,0.3117928825881174,0.18623189721176708,0.18394307920670214,-0.03231067611782401,-0.0442037233399768,0.7449275888470683,-0.09197153960335107,-0.024872770072432715,0.004253505261586563
-0.4320987654320987,0.017037037037037035,0.309741411088573,0.1856396884005187,0.1831328877283047,-0.035387883367140605,-0.048413601753308,0.7425587536020748,-0.09156644386415234,-0.027241605317426254,0.004658601000785287
-0.4320987654320987,0.018518518518518514,0.3076899395890286,0.18504747958927031,0.18232269624990727,-0.03846509061645709,-0.05262348016663909,0.7401899183570813,-0.09116134812495363,-0.029610440562419793,0.005063696739983997
